id,original_language,original_title,overview,popularity,poster_path,release_date,title,vote_average,vote_count,genre
108,fr,Trois couleurs : Bleu,"Après la mort de son mari, compositeur réputé, et de leur fille dans un accident de voiture, Julie commence une nouvelle vie, coupant tout lien avec son passé. Ex-assistant du couple, Olivier, amoureux d'elle, tente de l'inciter à terminer le Concerto pour l'Europe.",26.3,/9JtOHWEWkrvaWDO9M5bjTqC4fVv.jpg,1993-09-08,Trois couleurs : Bleu,7.7,1675,['Drame']
283566,ja,シン・エヴァンゲリオン劇場版:||,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka and Rei find refuge in one of the rare pockets of humanity that still exist on the ruined planet Earth. There, each lives a life far different from their days as an Evangelion pilot. However, the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",26.295,/md5wZRRj8biHrGtyitgBZo7674t.jpg,2021-03-08,Evangelion: 3.0+1.0 Thrice Upon a Time,8.2,812,"['Animation', 'Action', 'Science-Fiction', 'Drame']"
18491,ja,新世紀エヴァンゲリオン劇場版 Air／まごころを、君に,"SEELE orders an all-out attack on NERV, aiming to destroy the Evas before Gendo can advance his own plans for the Human Instrumentality Project. Shinji is pushed to the limits of his sanity as he is forced to decide the fate of humanity. An alternate ending to the television series ""Neon Genesis Evangelion"", which aired from 1995 to 1996 and whose final two episodes were controversial for their atypically abstract direction.",26.234,/j6G24dqI4WgUtChhWjfnI4lnmiK.jpg,1997-07-19,Neon Genesis Evangelion: The End of Evangelion,8.307,1603,"['Animation', 'Science-Fiction', 'Action', 'Drame']"
4593,fr,Le Charme discret de la bourgeoisie,"Les Thévenot viennent dîner chez les Sénéchal. Surprise : le repas était prévu pour le lendemain. Thévenot invite tout le monde dans une auberge transformée en salle mortuaire. Nouvelle réception, le samedi, mais cette fois les Sénéchal sont occupés… Le dîner sera ainsi sans cesse repoussé pour des raisons tout aussi absurdes les unes que les autres.",26.158,/48EAleS3g4BIMV0vZ3CSIcZyx01.jpg,1972-09-15,Le Charme discret de la bourgeoisie,7.48,792,['Comédie']
110420,ja,おおかみこどもの雨と雪,"After her werewolf lover unexpectedly dies in an accident, a woman must find a way to raise the son and daughter that she had with him. However, their inheritance of their father's traits prove to be a challenge for her.",25.344,/3Nllh6JgcrFdtOn6iFOWHudNInd.jpg,2012-07-21,Wolf Children,8.2,2282,"['Animation', 'Familial', 'Drame', 'Fantastique']"
36108,fr,Chacun son cinema ou Ce petit coup au coeur quand la lumiere s'eteint et que le film commence,"Film anniversaire réalisé à l'occasion des 60 ans du Festival de Cannes. 34 cinéastes, issus de 25 pays, ont réalisé chacun un court métrage de 3 minutes autour du thème de la salle de cinéma.",25.332,/oqsHDWIh26sJXz9Ua3lPQhUx3lK.jpg,2007-10-31,Chacun son cinéma,6.5,130,"['Comédie', 'Drame']"
6312,fr,Le Pacte des loups,"Délégué par le roi Louis XV, le chevalier Grégoire de Fronsac, accompagné de son vieil ami Mani, un Indien de la tribu des Mohawk, arrive dans le pays du Gévaudan afin d'élucider le mystère de la Bête, qui saigne les campagnes locales depuis plus d'un an. Les premières investigations du chevalier ne tardent pas à mettre au jour des éléments troublants.",25.278,/d7TXucKJ9MkLSNmVMDONv1Eu0V8.jpg,2001-01-31,Le Pacte des loups,6.721,1529,"['Aventure', 'Horreur', 'Action', 'Histoire']"
35717,fr,Pola X,"Pierre vit avec sa mère dans un château en Normandie à proximité des bords de la Seine. Ils sont beaux, riches, insouciants et ils s'aiment. Chaque matin, Pierre part avec la moto heritée de son père rendre visite à Lucie, sa fiancée. Une nuit, Marie annonce à Pierre qu'elle a fixé la date de son mariage avec Lucie. Pierre part annoncer la bonne nouvelle à sa fiancée. En chemin, au bord de la forêt, apparaît une créature d'une beauté funèbre. Elle parle avec un fort accent des pays de l'Est : ""Pierre... tu n'es pas le seul enfant, je suis ta soeur, Isabelle.""",25.17,/7sTR8jWXd1PTfjRWHd5gKmNdYKC.jpg,1999-05-12,Pola X,5.518,85,"['Drame', 'Romance']"
35712,fr,Choses secrètes,"Sandrine et Nathalie, deux filles issues de milieux défavorisés, utilisent leur pouvoir de séduction pour accéder le plus rapidement possible au sommet de la hiérarchie sociale. Elles intègrent une grande entreprise. Après avoir écrasé quelques cadres importants, elles parviennent à atteindre Christophe, le fils du patron et futur dirigeant. Or, le jeune homme est un libertin qui va les manipuler et les faire souffrir.",24.809,/2gz7jHM6m4LiANEs24D9THPbkO9.jpg,2002-10-16,Choses secrètes,5.6,90,['Drame']
458534,fr,Tout le monde debout,"Jocelyn, homme d'affaire en pleine réussite, égoïste et misogyne, lassé d'être lui-même, se retrouve malgré lui à séduire une jeune et jolie femme en se faisant passer pour un handicapé. Jusqu'au jour où elle lui présente sa sœur elle-même handicapée…",24.411,/h065db1br7f9VW0x0LkOVfdtZqG.jpg,2018-03-14,Tout le monde debout,6.5,753,"['Comédie', 'Romance']"
1002155,fr,Monsieur Aznavour,"Fils de réfugiés, petit, pauvre, à la voix voilée, on disait de lui qu’il n’avait rien pour réussir. À force de travail, de persévérance et d’une volonté hors norme, Charles Aznavour est devenu un monument de la chanson, et un symbole de la culture française. Avec près de 1 200 titres interprétés dans le monde entier et dans toutes les langues, il a inspiré des générations entières. Découvrez le parcours exceptionnel et intemporel de Monsieur Aznavour.",24.395,/gSY5SbkzVvNISl2TJKotldTx5uk.jpg,2024-10-23,Monsieur Aznavour,7.3,161,"['Histoire', 'Musique']"
366514,fr,Un homme à la hauteur,"Diane, une avocate, fraîchement célibataire, reçoit un appel d’Alexandre, un architecte charmant qu’elle n’avait jamais rencontré, et qui va l’aider à retrouver son téléphone égaré. Lorsqu’ils se rencontrent, le rendez‐vous prend un tour inattendu.",24.288,/maKKQaOYfgdos5aiIHu0MR7Yacy.jpg,2016-05-04,Un homme à la hauteur,6.013,833,"['Comédie', 'Romance', 'Drame']"
1010928,fr,Voleuses,"Lassée de la clandestinité, une voleuse professionnelle décide de se ranger... après une dernière mission de routine avec sa complice de toujours et une fougueuse nouvelle recrue.",24.234,/miPSRVOdCcc59DcLoTQoKdKpvTK.jpg,2023-11-01,Voleuses,6.1,416,"['Action', 'Comédie', 'Drame']"
454527,fr,Benedetta,"Au 17ème siècle, alors que la peste se propage en Italie, la très jeune Benedetta Carlini rejoint le couvent de Pescia en Toscane. Dès son plus jeune âge, Benedetta est capable de faire des miracles et sa présence au sein de sa nouvelle communauté va changer bien des choses dans la vie des soeurs.",24.189,/eWsDoicwFFYDxZsKayAD5eZUAW1.jpg,2021-07-09,Benedetta,6.612,991,"['Histoire', 'Drame', 'Romance']"
21778,fr,RRRrrrr!!!,"Il y a 37 000 ans, deux tribus voisines vivaient en paix… à un cheveu près. Pendant que la tribu des Cheveux Propres coulait des jours paisibles en gardant pour elle seule le secret de la formule du shampooing, la tribu des Cheveux Sales se lamentait. Son chef décida d’envoyer un espion pour voler la recette. Mais un événement bien plus grave allait bouleverser la vie des Cheveux Propres : pour la première fois dans l’histoire de l’humanité, un crime venait d’être commis. Comment découvrir son auteur ? Au temps des mammouths et des moumoutes commence la première enquête policière de l’Histoire.",24.144,/qsGU6myn85MfqpNAxzJtxJ3VgrM.jpg,2004-01-28,RRRrrrr!!!,6.3,1164,['Comédie']
447362,en,Life in a Year,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",23.951,/bP7u19opmHXYeTCUwGjlLldmUMc.jpg,2020-11-27,Life in a Year,8.3,1876,"['Drame', 'Romance']"
630566,en,Clouds,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",23.891,/d0OdD1I8qAfETvE9Rp9Voq7R8LR.jpg,2020-10-09,Clouds,8.3,1004,"['Musique', 'Drame', 'Romance']"
975,en,Paths of Glory,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,23.709,/tJXwtzOSNUC8dxJfrdvkNtGrrgW.jpg,1957-10-25,Paths of Glory,8.266,2917,"['Guerre', 'Drame', 'Histoire']"
1871,fr,Fantômas,"Un personnage mystérieux commet des vols et des crimes dans la capitale sous le nom de Fantômas. Le commissaire Juve et le journaliste Fandor enquêtent chacun a leur manière sur cette affaire. Ils ne croient pas à l’existence d’un tel malfaiteur. Mais ils se retrouvent confrontés à Fantômas, dont la méthode consiste à utiliser des masques pour commettre ses méfaits. Il prend ainsi diverses identités dont celles de nos deux héros.",23.519,/59I8CjwhPvYOhTlQDMRxVKdafw2.jpg,1964-11-04,Fantômas,6.8,722,"['Comédie', 'Crime', 'Aventure']"
1001026,fr,Chasse gardée,"Dans un village sans histoire, une maison de rêve en pleine nature est à vendre. Pour Simon et Adelaïde, à l'étroit dans leur appartement parisien avec leurs deux enfants, c'est l'occasion idéale de faire le grand saut et de quitter l'enfer de la ville. Cependant, le rêve se transforme rapidement en cauchemar quand ils réalisent que leurs si sympathiques voisins utilisent leur jardin comme terrain de chasse. Entre voisins, la guerre est déclarée et tous les coups sont permis.",23.149,/ghr7MVNdznpYyxV661KmeSDEh9l.jpg,2023-12-20,Chasse gardée,6.057,114,['Comédie']
550738,fr,Spycies,"Un duo fantaisiste d’agents secrets, composé de l’exigeant mais rebelle Vladimir et d’Hector le geek vaurien, tient le sort du monde entre ses pattes : suite au vol de la radiésite, matériau classé top secret sur une plateforme offshore, le tandem devra sauver la planète d’une menace climatique au cours de son enquête, menée tambour battant !",23.017,/jvv313GJcCYbPbRDqKt2Vi3BDzt.jpg,2020-01-11,Spycies,7.4,204,"['Animation', 'Comédie', 'Action', 'Aventure', 'Familial']"
1958,fr,8 femmes,"Dans les années cinquante, dans une grande demeure bourgeoise en pleine campagne, les gens sont sur le point de fêter Noël. Mais un drame se produit : le maître de maison est retrouvé assassiné. Le ou plutôt la coupable se cache parmi huit femmes que fréquentait régulièrement la victime. Commence alors une longue journée d'enquête, faite de disputes, de trahisons et de révélations.",22.946,/Asxm9fqKIHcScU0UhSvsovPzpeF.jpg,2002-02-06,8 femmes,6.908,965,"['Comédie', 'Thriller', 'Mystère']"
572154,ja,青春ブタ野郎はゆめみる少女の夢を見ない,"In Fujisawa, Sakuta Azusagawa is in his second year of high school. Blissful days with his girlfriend and upperclassman, Mai Sakurajima, are interrupted by the appearance of his first crush, Shoko Makinohara.",22.632,/gsRpizQa3fw1um8v7EvFVXvxD6u.jpg,2019-06-15,Rascal Does Not Dream of a Dreaming Girl,8.2,521,"['Animation', 'Romance', 'Drame', 'Fantastique']"
458302,fr,Rémi sans famille,"Les aventures du jeune Rémi, orphelin recueilli par la douce Madame Barberin. A l’âge de 10 ans, il est arraché à sa mère adoptive et confié au Signor Vitalis, un mystérieux musicien ambulant. A ses côtés, il va apprendre la rude vie de saltimbanque et à chanter pour gagner son pain. Accompagné du fidèle chien Capi et du petit singe Joli-Cœur, son long voyage à travers la France, fait de rencontres, d’amitiés et d’entraide, le mène au secret de ses origines…",22.608,/aQNq7qk6gJYSFN1JMCnhwgOmDxV.jpg,2018-12-12,Rémi sans famille,7.9,414,"['Aventure', 'Familial', 'Drame']"
471498,fr,Oxygène,"Une jeune femme se réveille, seule, dans une capsule cryogénique. Elle ne sait plus qui elle est, ni comment elle a pu finir enfermée dans un coffre de la taille d'un cercueil. Tandis qu'elle commence à manquer d'oxygène, elle va devoir recomposer les éléments de sa mémoire afin de sortir de ce cauchemar.",22.59,/viP8ctqBfDYKPnFCr1DWeoPehEb.jpg,2021-05-12,Oxygène,6.6,1382,"['Science-Fiction', 'Thriller', 'Horreur']"
667257,es,Cosas imposibles,"After the death of her abusive husband, Matilde finds her new best friend in Miguel, her young, insecure, and disoriented neighbor.",22.432,/t2Ew8NZ8Ci2kqmoecZUNQUFDJnQ.jpg,2021-06-17,Impossible Things,8.4,389,"['Familial', 'Drame']"
2110,fr,Wasabi,"Flic solitaire au grand cœur mais aux méthodes parfois musclées, l'inspecteur Hubert se retrouve en vacances forcées après avoir rossé le fils du préfet. Un jour, il reçoit le coup de fil d'un notaire qui lui annonce que Miko, la femme de sa vie disparue vingt ans auparavant, vient de mourir dans d'étranges circonstances. Seul légataire testamentaire, Hubert débarque au Japon, accueilli par son ancien équipier, pour découvrir ce dont il a hérité.",22.192,/oBwN9g6drU75vUXxYLSN4h8f4ck.jpg,2001-10-31,Wasabi,6.646,1274,"['Drame', 'Action', 'Comédie']"
25237,ru,Иди и смотри,"The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.",21.859,/qNbMsKVzigERgJUbwf8pKyZogpb.jpg,1985-10-17,Come and See,8.3,1491,"['Drame', 'Guerre']"
292431,fr,Love,"Un 1er janvier au matin, le téléphone sonne. Murphy, 25 ans, se réveille entouré de sa jeune femme et de son enfant de deux ans. Il écoute son répondeur. Sur le message, la mère d'Electra lui demande, très inquiète, s'il n'a pas eu de nouvelle de sa fille disparue depuis longtemps. Elle craint qu'il lui soit arrivé un accident grave.  Au cours d'une longue journée pluvieuse, Murphy va se retrouver seul dans son appartement à se remémorer sa plus grande histoire d'amour, deux ans avec Electra. Une passion contenant toutes sortes de promesses, de jeux, d'excès et d'erreurs...",21.72,/uc7ASg5JhTmDQOuColvxmNaTi7P.jpg,2015-05-25,Love,6.4,2462,"['Drame', 'Romance']"
460059,fr,Burn Out,"Tête brûlée, accro aux sensations fortes, Tony ne vit que pour une seule chose: devenir pilote professionnel de moto superbike. Jusqu'au jour où il découvre que la mère de son fils est liée à la pègre manouche. Seule issue pour la sortir de cet engrenage: mettre ses talents au service des truands. Pilote de circuit le jour, go faster la nuit, Tony est plongé dans une spirale infernale qui le mène au bord de la rupture…",21.573,/kojrGQcMrVPSUxZkJDqDCUXOC6P.jpg,2018-01-03,Burn Out,6.8,413,"['Action', 'Thriller', 'Crime']"
36245,fr,Le Journal d'une femme de chambre,"Dans les années 1930, Célestine, une femme de chambre de 32 ans, arrive de Paris pour entrer au service d'une famille de notables résidant au Prieuré, leur vaste domaine provincial. La maîtresse de maison, hautaine et dédaigneuse avec sa domesticité, est une puritaine frigide, maniaque du rangement et obsédée par la propreté. Célestine doit affronter les avances du mari sexuellement frustré, et elle gère avec toute la sérénité possible le fétichisme étrange du patriarche, un ancien cordonnier qui lui demande fréquemment de porter des bottines qu'il tient jalousement enfermées dans un placard…",21.427,/4t1wftKuEYMVF7hA4IUGvJ4jnbo.jpg,1964-03-04,Le Journal d'une femme de chambre,7.1,200,"['Drame', 'Comédie', 'Crime']"
477489,fr,Dans la brume,"Le jour où une étrange brume mortelle submerge Paris, des survivants trouvent refuge dans les derniers étages des immeubles et sur les toits de la capitale. Sans informations, sans électricité, sans eau ni nourriture, une petite famille tente de survivre à cette catastrophe... Mais les heures passent et un constat s'impose : les secours ne viendront pas et il faudra, pour espérer s’en sortir, tenter sa chance dans la brume…",21.379,/3OzWENKDOrJCeT2GTjWE8NOkbrZ.jpg,2018-04-04,Dans la brume,6.328,781,"['Drame', 'Science-Fiction', 'Thriller']"
29259,fr,Le Trou,"Four prison inmates have been hatching a plan to literally dig out of jail when another prisoner, Claude Gaspard, is moved into their cell. They take a risk and share their plan with the newcomer. Over the course of three days, the prisoners and friends break through the concrete floor using a bed post and begin to make their way through the sewer system -- yet their escape is anything but assured.",20.997,/8kxtOm7D992iAaOzUoWmNQwbXjs.jpg,1960-03-18,Le Trou,8.3,475,"['Drame', 'Thriller', 'Crime']"
359364,fr,Human,"Un entrelacs de visages et de nature, une immersion au plus profond de l'être humain.  À travers les témoignages remplis d'amour, de bonheur, mais aussi d'inégalités, de haine et de violence, il nous confronte à l'Autre et nous renvoie à notre propre vie. De la plus petite histoire du quotidien, jusqu'aux récits de vie les plus incroyables, ces rencontres poignantes et d'une sincérité rare, mettent en lumière ce que nous sommes, notre part la plus sombre mais aussi ce que nous avons de plus beau et de plus universel. La Terre, notre Terre, sublimée au travers d'images aériennes inédites, témoignent de la beauté du monde et nous offrent des instants de respiration et d'introspection.  Ce film est une œuvre engagée qui nous permet d'embrasser la condition humaine et de réfléchir au sens même de notre existence.",20.941,/tVqRCVRxRQkq8nlXW4Qw7mEwFSH.jpg,2015-09-12,Human,8.473,292,['Documentaire']
21575,fr,Un prophète,"Condamné à six ans de prison, Malik El Djebena ne sait ni lire, ni écrire. À son arrivée en Centrale, seul au monde, il paraît plus jeune, plus fragile que les autres détenus. Il a 19 ans. D'emblée, il tombe sous la coupe d'un groupe de prisonniers corses qui fait régner sa loi dans la prison. Le jeune homme apprend vite. Au fil des ""missions"", il s'endurcit et gagne la confiance des Corses. Mais, très vite, Malik utilise toute son intelligence pour développer discrètement son propre réseau...",20.928,/m5kvm1nfAVc4Sd78EXlFHTYOcgd.jpg,2009-08-26,Un Prophète,7.594,1513,"['Crime', 'Drame']"
29130,fr,Les Démoniaques,Deux jeunes femmes blondes entraînent ceux qui s'approchent trop près d'elles dans une débauche très violente...,20.768,/lpirGpHAs2yW3zmw948waGwMOYv.jpg,1974-12-05,Les Démoniaques,6.0,79,['Horreur']
568332,en,Taylor Swift: Reputation Stadium Tour,"Taylor Swift takes the stage in Dallas for the Reputation Stadium Tour and celebrates a monumental night of music, memories and visual magic.",20.353,/u6oXUTtOuJRPdUgUuPAVVJPSKCo.jpg,2018-12-31,Taylor Swift: Reputation Stadium Tour,8.3,386,['Musique']
3542,fr,Lady Chatterley,"Dans le château des Chatterley, Constance coule des jours monotones, enfermée dans son mariage et son sens du devoir. Au printemps, au cœur de la forêt de Wragby, elle fait la connaissance de Parkin, le garde-chasse du domaine. Le film est leur histoire. Le récit d'une rencontre, d'un difficile apprivoisement, d'un lent éveil à la sensualité pour elle, d'un long retour à la vie pour lui. Ou comment l'amour ne fait qu'un avec l'expérience de la transformation.",19.904,/pkQT4c9Xhz39uaFyTAn6abGI9r3.jpg,2006-11-01,Lady Chatterley,6.2,100,"['Drame', 'Romance']"
457955,fr,La nuit a dévoré le monde,"En se réveillant ce matin dans cet appartement où la veille encore la fête battait son plein Sam doit se rendre à l’évidence : il est tout seul et des morts vivants ont envahi les rues de Paris. Terrorisé, il va devoir se protéger et s'organiser pour continuer à vivre. Mais Sam est-il vraiment le seul survivant ?",19.484,/hqqgDIlcETm5WB4LtJKXSOBabwa.jpg,2018-03-07,La nuit a dévoré le monde,6.0,690,"['Drame', 'Horreur', 'Thriller']"
533514,ja,劇場版 ヴァイオレット・エヴァーガーデン,"As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.",19.224,/A9R6bukzzRmOzxvDQsXdQpeNm8l.jpg,2020-09-18,Violet Evergarden: The Movie,8.2,407,"['Animation', 'Fantastique', 'Romance', 'Drame']"
3782,ja,生きる,"Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.",19.106,/dgNTS4EQDDVfkzJI5msKuHu2Ei3.jpg,1952-10-09,Ikiru,8.3,1135,['Drame']
599,en,Sunset Boulevard,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,19.064,/sC4Dpmn87oz9AuxZ15Lmip0Ftgr.jpg,1950-08-10,Sunset Boulevard,8.3,2578,['Drame']
548537,fr,Jonas,"Jonas ne parvient pas à surmonter le traumatisme qu'il a vécu à 15 ans. Lorsqu'à 30 ans, il se fait tabasser dans une boîte gay et que son compagnon le met dehors le lendemain matin, il ne lui reste qu'à affronter les fantômes de ce passé énigmatique pour espérer se réconcilier avec lui-même.",18.925,/jCoiHmqJPOyyk4dM7hwuFl44cWH.jpg,2018-11-23,Jonas,6.7,248,"['Drame', 'Romance', 'Téléfilm']"
461615,fr,Mutafukaz,"Angelino est un jeune loser parmi tant d’autres à Dark Meat City, une mégalopole sans pitié sous le soleil de Californie. La journée, il livre des pizzas dans tous les recoins de la ville et la nuit, il squatte une chambre d’hôtel minable avec son coloc Vinz et une armada de cafards qui font désormais un peu partie de sa famille. À la suite d’un accident de scooter lorsque son chemin a croisé par inadvertance la divine Luna, une fille aux cheveux noir de jais, notre jeune lascar commence à souffrir de maux de tête et d’étranges hallucinations. Des hallucinations, vous avez dit ? Hmm, peut-être pas... Pourchassé par des hommes en noir, Angelino n’a plus aucun doute : il est pris pour cible. Mais pourquoi lui ?",18.576,/lwnkzrfBYXDK4JzQsTzSNjFNJVY.jpg,2018-05-23,Mutafukaz,7.1,297,"['Science-Fiction', 'Animation', 'Action', 'Crime', 'Comédie']"
467539,fr,Le Semeur,"En 1852, Violette est en âge de se marier quand son village de montagne est brutalement privé de tous ses hommes suite à la répression des Républicains organisée par Louis-Napoléon Bonaparte.  Les mois passent dans un isolement total. Désespérées de revoir un jour leurs hommes, les femmes font un serment : si un homme vient, il sera celui de toutes, afin que la vie continue dans le ventre de chacune.",18.547,/70pPHChpRshmMTYhlj2BYnNaIgq.jpg,2017-10-26,Le Semeur,5.9,39,['Drame']
3082,en,Modern Times,"A bumbling tramp desires to build a home with a young woman, yet is thwarted time and time again by his lack of experience and habit of being in the wrong place at the wrong time..",17.963,/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,1936-02-05,Modern Times,8.3,3695,"['Comédie', 'Drame', 'Romance']"
761053,en,Gabriel's Inferno: Part III,The final part of the film adaption of the erotic romance novel Gabriel's Inferno written by an anonymous Canadian author under the pen name Sylvain Reynard.,17.796,/fYtHxTxlhzD4QWfEbrC1rypysSD.jpg,2020-11-19,Gabriel's Inferno: Part III,8.4,1054,"['Romance', 'Drame']"
255709,ko,소원,"After 8-year-old So-won narrowly survives a brutal sexual assault, her family labors to help her heal while coping with their own rage and grief.",17.691,/x9yjkm9gIz5qI5fJMUTfBnWiB2o.jpg,2013-10-02,Hope,8.377,738,['Drame']
914,en,The Great Dictator,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,16.75,/x0L9EQuQRsIrnov5aiHXrRegaGI.jpg,1940-10-15,The Great Dictator,8.3,3371,"['Comédie', 'Guerre']"
632632,ja,映画 ギヴン,"The relationship between a band's bassist, their drummer, and the drummer’s roommate and ex-boyfriend, who is a professional violinist.",16.564,/3trPz7muDOv4AHjDZiD3MLGls2Q.jpg,2020-08-22,Given,8.266,378,"['Animation', 'Drame', 'Musique', 'Romance']"
274,en,The Silence of the Lambs,"Clarice Starling is a top student at the FBI's training academy.  Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism.  Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.",14.357,/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg,1991-02-14,The Silence of the Lambs,8.346,16305,"['Crime', 'Drame', 'Thriller']"
372754,ja,同級生,"Rihito Sajo, an honor student with a perfect score on the entrance exam and Hikaru Kusakabe, in a band and popular among girls, would have never crossed paths. Until one day they started talking at the practice for their school’s upcoming chorus festival. After school, the two meet regularly, as Hikaru helps Rihito to improve his singing skills. While they listen to each other’s voice and harmonize, their hearts start to beat together.",14.156,/cIfRCA5wEvj9tApca4UDUagQEiM.jpg,2016-02-20,Dou kyu sei – Classmates,8.382,386,"['Romance', 'Animation']"
901,en,City Lights,A tramp falls in love with a beautiful blind flower girl. His on-and-off friendship with a wealthy man allows him to be the girl's benefactor and suitor.,13.857,/ugmakEL5y294I5bXgiBqApuZpwc.jpg,1931-02-06,City Lights,8.3,2167,"['Comédie', 'Drame', 'Romance']"
15804,zh,牯嶺街少年殺人事件,"A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.",13.026,/rDZ2mNQkZrnSzHPLQ7SzhzgCSoj.jpg,1991-07-27,A Brighter Summer Day,8.309,319,"['Crime', 'Drame', 'Romance']"
644479,es,Dedicada A Mi Ex,"The film tells the story of Ariel, a 21-year-old who decides to form a rock band to compete for a prize of ten thousand dollars in a musical band contest, this as a last option when trying to get money to save their relationship and reunite with his ex-girlfriend, which breaks due to the trip she must make to Finland for an internship. Ariel with her friend Ortega, decides to make a casting to find the other members of the band, although they do not know nothing about music, thus forming a band with members that have diverse and opposite personalities.",12.966,/xc4bTXVwYNXi10jG9dwcaYt5IpU.jpg,2019-11-01,Dedicated to my ex,8.3,502,"['Drame', 'Comédie']"
12493,ja,天国と地獄,"In the midst of an attempt to take over his company, a powerhouse executive is hit with a huge ransom demand when his chauffeur's son is kidnapped by mistake.",12.897,/tgNjemQPG96uIezpiUiXFcer5ga.jpg,1963-03-01,High and Low,8.3,908,"['Drame', 'Crime', 'Mystère']"
40096,pt,O Auto da Compadecida,"The lively João Grilo and the sly Chicó are poor guys living in the hinterland who cheat a bunch of people in a small town in Northeastern Brazil. When they die, they have to be judged by Christ, the Devil and the Virgin Mary before they are admitted to paradise.",12.559,/imcOp1kJsCsAFCoOtY5OnPrFbAf.jpg,2000-09-15,A Dog's Will,8.413,1104,"['Comédie', 'Drame', 'Fantastique']"
620249,zh,罗小黑战记,"When cat spirit Luo Xiaohei's home is deforested by humans, he must find a new one. He runs into a group of other spirit creatures who take him under their wing with dreams of reconquering the land they say is rightfully theirs. However, they run into a human known as Wuxian who separates Luo Xiaohei from the other spirits and the two go on a journey, with the cat spirit learning to control his abilities as well as forming his own thoughts on whether or not he should ally with the spirits or the humans.",12.358,/4jfbKKLpqts3i2h2obkrONcjTg1.jpg,2019-08-27,The Legend of Hei,8.372,367,"['Animation', 'Fantastique', 'Action']"
14537,ja,切腹,"Down-on-his-luck veteran Tsugumo Hanshirō enters the courtyard of the prosperous House of Iyi. Unemployed, and with no family, he hopes to find a place to commit seppuku—and a worthy second to deliver the coup de grâce in his suicide ritual. The senior counselor for the Iyi clan questions the ronin’s resolve and integrity, suspecting Hanshirō of seeking charity rather than an honorable end. What follows is a pair of interlocking stories which lay bare the difference between honor and respect, and promises to examine the legendary foundations of the Samurai code.",12.113,/5konZnIbcAxZjP616Cz5o9bKEfW.jpg,1962-09-15,Harakiri,8.4,1002,"['Action', 'Drame', 'Histoire']"
696374,en,Gabriel's Inferno,"An intriguing and sinful exploration of seduction, forbidden love, and redemption, Gabriel's Inferno is a captivating and wildly passionate tale of one man's escape from his own personal hell as he tries to earn the impossible--forgiveness and love.",12.037,/oyG9TL7FcRP4EZ9Vid6uKzwdndz.jpg,2020-05-29,Gabriel's Inferno,8.411,2414,"['Romance', 'Drame']"
265177,fr,Mommy,"A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.",11.311,/3zyQtPg3avKprmJP2gBiYgyWUQC.jpg,2014-09-19,Mommy,8.2,2710,['Drame']
704264,en,Primal: Tales of Savagery,"Genndy Tartakovsky's Primal: Tales of Savagery features a caveman and a dinosaur on the brink of extinction. Bonded by tragedy, this unlikely friendship becomes the only hope of survival.",10.998,/9NBBkdxH0TjQEBSN2AzeE1sgsF9.jpg,2019-11-21,Primal: Tales of Savagery,8.403,318,"['Action', 'Aventure', 'Animation', 'Drame']"
724089,en,Gabriel's Inferno: Part II,"Professor Gabriel Emerson finally learns the truth about Julia Mitchell's identity, but his realization comes a moment too late. Julia is done waiting for the well-respected Dante specialist to remember her and wants nothing more to do with him. Can Gabriel win back her heart before she finds love in another's arms?",10.725,/x5o8cLZfEXMoZczTYWLrUo1P7UJ.jpg,2020-07-31,Gabriel's Inferno: Part II,8.389,1515,"['Romance', 'Drame']"
42269,it,C'eravamo tanto amati,"Three partisans bound by a strong friendship return home after the war, but the clash with everyday reality puts a strain on their bond.",6.439,/zGGWYpiKNwjpKxelPxOMqJnUgDs.jpg,1974-12-21,We All Loved Each Other So Much,8.268,560,"['Drame', 'Comédie']"
